"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_v8.nlogo"
"main-simulation-results-covary-social-costs-prev"
"01/27/2026 23:46:02:396 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-70","70","-70","70"
"[run number]","number-of-scouts","reorient-tick","cost-leaving","cost-of-infection","disease-prevalence","cost-perception-distance","cost-perception-angle","cost-walk-speed","cost-leading","cost-disappointment","[step]","nest-energy","ind-ant-times-visited","total-num-food-visits","total-num-food-visits-returned","total-num-food-visits-returned-ui","total-num-food-visits-returned-i","total-num-ants-visited","total-num-active-ants","total-foraging-distance","total-foraging-distance-ui","total-foraging-distance-i","forager-energy-ui","forager-energy-i","total-steps-taken","number-tr"
"1297","25","5","0","0.9","0.1","0","0","0","1","1","5400","860.953146014278","11.93","1193","1148","1075","73","97","100","170603.19999976133","151528.0000000389","19075.199999991415","848.7287051514581","58.356668333431195","213254","84"
"1298","25","5","0","0.995","0.1","0","0","0","1","1","5400","781.455952956506","10.85","1085","1042","957","85","97","100","162310.399999882","144864.80000013587","17445.599999992897","761.993246185829","68.01966678529347","202888","84"
"1299","25","5","0","0","0.5","0","0","0","1","1","5400","939.7025648541543","13.01","1301","1253","637","616","99","100","166612.7999998194","83425.60000016325","83187.20000016238","503.6870165567205","486.10583189135497","208266","92"
"1301","25","5","0","0.2","0.5","0","0","0","1","1","5400","833.2058761210211","11.47","1147","1111","553","558","99","100","155259.9999999846","78024.0000001436","77236.00000014073","437.0449146044937","444.02640514361025","194075","85"
"1302","25","5","0","0.3","0.5","0","0","0","1","1","5400","840.7053120898256","11.59","1159","1121","560","561","99","100","158726.39999993416","80700.00000015333","78026.4000001436","438.14409682043663","443.3386597105126","198408","88"
"1300","25","5","0","0.1","0.5","0","0","0","1","1","5400","896.9512402984659","12.33","1233","1196","607","589","100","100","168152.799999797","86324.0000001738","81828.80000015744","474.21112854405203","460.9624944538729","210191","81"
"1303","25","5","0","0.4","0.5","0","0","0","1","1","5400","817.4561905592359","11.35","1135","1090","529","561","99","100","157825.59999994727","80410.40000015228","77415.20000014138","418.437937603766","441.37009323476303","197282","90"
"1304","25","5","0","0.5","0.5","0","0","0","1","1","5400","791.9565331378368","10.93","1093","1056","524","532","99","100","150820.00000004921","72656.00000012407","78164.00000014411","418.0778153439496","422.36361223890907","188525","91"
"1305","25","5","0","0.6","0.5","0","0","0","1","1","5400","670.4629217393266","9.31","931","894","446","448","96","100","143628.00000015387","69997.6000001144","73630.40000012761","352.1223762764386","358.03375310802755","179535","87"
"1306","25","5","0","0.7","0.5","0","0","0","1","1","5400","778.4600935082851","10.83","1083","1038","529","509","99","100","143500.00000015573","71340.00000011928","72160.00000012227","421.38446860790106","404.18419454502157","179375","86"
"1307","25","5","0","0.8","0.5","0","0","0","1","1","5400","806.2053987132712","11.15","1115","1075","583","492","98","100","160668.7999999059","79729.6000001498","80939.2000001542","459.2506558752681","393.2690084841013","200836","88"
"1308","25","5","0","0.9","0.5","0","0","0","1","1","5400","501.7238844992245","6.93","693","669","429","240","82","100","152288.80000002784","61467.200000083365","90821.60000019016","338.1124950451379","192.59723375976867","190361","88"
"1310","25","5","0","0","0.9","0","0","0","1","1","5400","850.4530429959997","11.82","1182","1134","121","1013","100","100","163507.99999986458","17622.399999992736","145885.60000012102","95.28211735609321","806.6929290559196","204385","88"
"1309","25","5","0","0.995","0.5","0","0","0","1","1","5400","705.7162511139203","9.85","985","941","576","365","86","100","165299.1999998385","73483.20000012708","91816.00000019377","459.42131305927603","290.6906805777039","206624","82"
"1311","25","5","0","0.1","0.9","0","0","0","1","1","5400","752.9575738426825","10.46","1046","1004","99","905","98","100","152296.80000002772","12969.599999996968","139327.20000021646","80.67728930198423","721.1199380347168","190371","89"
"1312","25","5","0","0.2","0.9","0","0","0","1","1","5400","873.7048403101533","12.13","1213","1165","118","1047","100","100","155089.59999998708","13599.199999996395","141490.40000018498","92.51459819206404","830.9317744110189","193862","86"
"1313","25","5","0","0.3","0.9","0","0","0","1","1","5400","722.9598424471114","9.9","990","964","94","870","98","100","146027.20000011896","14731.199999995366","131296.00000033333","72.15175341117515","682.7473901633972","182534","87"
"1314","25","5","0","0.4","0.9","0","0","0","1","1","5400","767.2105378816696","10.67","1067","1023","118","905","100","100","136698.4000002547","13755.199999996254","122943.20000030701","94.39580365684535","723.7999431080605","170873","90"
"1315","25","5","0","0.5","0.9","0","0","0","1","1","5400","428.974292412458","5.98","598","572","52","520","91","95","93516.80000019996","7485.600000001154","86031.20000017273","42.22272234170731","417.87998009414497","116896","82"
"1316","25","5","0","0.6","0.9","0","0","0","1","1","5400","405.7241906176736","5.75","575","541","45","496","84","88","93566.40000020014","6253.6000000008735","87312.80000017739","37.04809819937114","404.504579277183","116958","69"
"1317","25","5","0","0.7","0.9","0","0","0","1","1","5400","365.2287317417161","5.14","514","487","67","420","59","66","90962.40000019067","9271.200000000332","81691.20000015694","52.015925928838314","338.3625321375248","113703","49"
"1319","25","5","0","0.9","0.9","0","0","0","1","1","5400","106.49516988643921","1.47","147","142","33","109","12","36","101515.20000022906","3735.2000000003013","97780.00000021547","25.498861170852177","85.31384655870153","126894","12"
"1318","25","5","0","0.8","0.9","0","0","0","1","1","5400","362.9764200702631","5.2","520","484","91","393","70","78","100954.40000022702","14692.7999999954","86261.60000017357","73.45802249769555","323.673636863832","126193","62"
"1320","25","5","0","0.995","0.9","0","0","0","1","1","5400","159.74203088766734","2.22","222","213","62","151","30","54","105036.00000024187","9064.80000000052","95971.20000020889","49.06598857178257","123.551904472423","131295","30"
"1321","25","5","0","0","0.1","1","0","0","1","0","5400","856.4539427542215","11.89","1189","1142","1024","118","100","100","158022.3999999444","141476.80000018518","16545.599999993716","810.3880275921107","93.92619525275366","197528","86"
"1322","25","5","0","0.1","0.1","1","0","0","1","0","5400","837.7039133903424","11.64","1164","1117","1007","110","98","100","166091.99999982698","149008.00000007558","17083.999999993226","797.9169771768106","87.0697810597248","207615","89"
"1323","25","5","0","0.2","0.1","1","0","0","1","0","5400","853.452230840017","11.79","1179","1138","1012","126","100","100","162983.19999987222","146920.00000010597","16063.199999994154","796.5176104578238","98.0263420721531","203729","83"
"1325","25","5","0","0.4","0.1","1","0","0","1","0","5400","899.2035172226637","12.35","1235","1199","1079","120","100","100","162281.59999988243","145098.40000013247","17183.199999993136","852.2806754678073","93.35724753596149","202852","82"
"1326","25","5","0","0.5","0.1","1","0","0","1","0","5400","911.2035426713579","12.48","1248","1215","1135","80","98","100","170481.5999997631","148569.60000008196","21911.999999988835","888.1608593142574","61.687051120174914","213102","82"
"1324","25","5","0","0.3","0.1","1","0","0","1","0","5400","857.9542701614837","11.98","1198","1144","1037","107","100","100","158012.79999994455","142063.20000017664","15949.599999994258","824.5753509194299","85.47637608531552","197516","90"
"1327","25","5","0","0.6","0.1","1","0","0","1","0","5400","869.2036503389182","11.89","1189","1159","1060","99","99","100","162114.39999988486","144421.60000014232","17692.799999992672","828.3621288126801","79.27584117330247","202643","84"
"1328","25","5","0","0.7","0.1","1","0","0","1","0","5400","896.202287365488","12.35","1235","1195","1101","94","99","100","167114.3999998121","147289.6000001006","19824.799999990733","865.5550047478457","72.3501897845641","208893","87"
"1329","25","5","0","0.8","0.1","1","0","0","1","0","5400","850.4539620854433","11.75","1175","1134","1057","77","96","100","173868.7999997138","149028.80000007528","24839.999999986172","836.7607232616214","60.35490650063019","217336","88"
"1330","25","5","0","0.9","0.1","1","0","0","1","0","5400","736.4565776730534","10.24","1024","982","928","54","98","100","160317.599999911","138189.600000233","22127.99999998864","735.1702877095896","41.85573603024124","200397","95"
"1331","25","5","0","0.995","0.1","1","0","0","1","0","5400","734.9588812694392","10.14","1014","980","961","19","94","100","169251.199999781","140641.60000019733","28609.599999982744","758.750786973054","14.241251276653177","211564","84"
"1332","25","5","0","0","0.5","1","0","0","1","0","5400","927.7021376097019","12.87","1287","1237","623","614","98","100","171795.99999974397","85544.00000017096","86252.00000017353","488.8051149232832","484.25489322599043","214745","88"
"1334","25","5","0","0.2","0.5","1","0","0","1","0","5400","814.4554532811477","11.24","1124","1086","544","542","99","100","159287.199999926","78798.40000014642","80488.80000015257","436.5509277358626","425.7441577504869","199109","83"
"1333","25","5","0","0.1","0.5","1","0","0","1","0","5400","869.2025560449903","12.03","1203","1159","579","580","100","100","165714.39999983247","80656.80000015318","85057.60000016919","456.92536321526666","459.69276688136773","207143","96"
"1335","25","5","0","0.3","0.5","1","0","0","1","0","5400","826.4530050676549","11.44","1144","1102","573","529","100","100","160755.99999990463","82676.00000016052","78080.0000001438","453.1685017124653","416.41989209218787","200945","92"
"1336","25","5","0","0.4","0.5","1","0","0","1","0","5400","676.4612724680668","9.37","937","902","448","454","95","100","150893.60000004814","61084.00000008197","89809.60000018647","352.1063517339004","362.9600579859365","188617","95"
"1337","25","5","0","0.5","0.5","1","0","0","1","0","5400","706.4607850276584","9.71","971","942","513","429","96","100","151804.0000000349","73750.40000012805","78053.6000001437","404.8274798616198","337.9198969861718","189755","93"
"1338","25","5","0","0.6","0.5","1","0","0","1","0","5400","658.4600705065777","9.06","906","878","520","358","95","100","165707.99999983257","71248.00000011895","94460.00000020339","410.55324919527595","282.2461296778782","207135","93"
"1339","25","5","0","0.7","0.5","1","0","0","1","0","5400","625.4628086883883","8.56","856","834","496","338","93","100","161800.79999988942","68338.40000010836","93462.40000019976","384.3416411231328","267.45267918945575","202251","89"
"1340","25","5","0","0.8","0.5","1","0","0","1","0","5400","524.2179101731397","7.41","741","699","438","261","91","100","151098.40000004516","62280.00000008632","88818.40000018287","348.0310020590282","211.91660284823823","188873","108"
"1342","25","5","0","0.995","0.5","1","0","0","1","0","5400","472.4744930656377","6.49","649","630","465","165","82","100","173795.19999971488","60437.60000007962","113357.60000027214","368.1878197607095","127.80284964280256","217244","116"
"1341","25","5","0","0.9","0.5","1","0","0","1","0","5400","591.7150004573315","8.25","825","789","533","256","90","100","185851.99999953943","72473.6000001234","113378.40000027222","419.8403833702695","202.98409303592908","232315","114"
"1343","25","5","0","0","0.9","1","0","0","1","0","5400","872.9510602000012","12.04","1204","1164","114","1050","100","100","167372.79999980834","13418.39999999656","153954.4000000036","91.56465178114534","828.721713468791","209216","85"
"1345","25","5","0","0.2","0.9","1","0","0","1","0","5400","816.704835171475","11.32","1132","1089","109","980","98","100","165131.99999984095","14689.599999995404","150442.4000000547","86.43926442262902","773.7040389209031","206415","88"
"1344","25","5","0","0.1","0.9","1","0","0","1","0","5400","736.4570675604517","10.18","1018","982","98","884","94","100","168807.99999978745","13709.599999996295","155098.39999998696","77.99581295540892","698.2463669750198","211010","92"
"1346","25","5","0","0.3","0.9","1","0","0","1","0","5400","614.961133723734","8.69","869","820","101","719","98","100","145325.60000012917","16900.799999993393","128424.80000032696","76.49483954278632","581.7982644729309","181657","83"
"1347","25","5","0","0.4","0.9","1","0","0","1","0","5400","466.4678751811827","6.56","656","622","62","560","99","100","118186.40000028971","8318.400000001198","109868.00000025945","50.697463939562724","454.1539461390156","147733","85"
"1348","25","5","0","0.5","0.9","1","0","0","1","0","5400","519.7167664500137","7.25","725","693","77","616","95","100","133843.20000029626","14529.59999999555","119313.60000029381","59.99556801171056","493.78854914755277","167304","85"
"1351","25","5","0","0.8","0.9","1","0","0","1","0","5400","139.48547931664132","1.95","195","186","33","153","32","40","95288.80000020641","7750.400000001214","87538.40000017821","26.247634005367882","122.0044796846989","119111","16"
"1352","25","5","0","0.9","0.9","1","0","0","1","0","5400","66.74273439729215","0.91","91","89","29","60","20","38","97083.20000021294","9044.000000000538","88039.20000018003","23.834739550580295","48.866826992524416","121354","16"
"1349","25","5","0","0.6","0.9","1","0","0","1","0","5400","253.48157905928088","3.51","351","338","43","295","62","75","108400.0000002541","9883.199999999775","98516.80000021815","35.50323775530942","238.6011434585334","135500","55"
"1350","25","5","0","0.7","0.9","1","0","0","1","0","5400","223.47935229838063","3.08","308","298","51","247","46","55","94569.60000020379","9685.599999999955","84884.00000016855","40.51579501487443","195.23654893695024","118212","32"
"1353","25","5","0","0.995","0.9","1","0","0","1","0","5400","68.24537225251215","0.98","98","91","56","35","23","46","111449.6000002652","8782.400000000776","102667.20000023325","44.24732176944265","29.218603650106147","139312","21"
"1354","25","5","0","0","0.1","0","1","0","1","0","5400","883.455410214124","12.17","1217","1178","1061","117","99","100","161163.9999998987","144764.80000013733","16399.19999999385","836.899524081506","90.85123978797266","201455","87"
"1356","25","5","0","0.2","0.1","0","1","0","1","0","5400","854.20561698478","11.87","1187","1139","1039","100","98","100","162152.7999998843","142358.40000017235","19794.39999999076","819.7002618489936","78.96269981722226","202691","89"
"1355","25","5","0","0.1","0.1","0","1","0","1","0","5400","809.9565035292554","11.14","1114","1080","951","129","97","100","159690.39999992013","144058.4000001476","15631.999999994547","749.1309864802472","101.12022592250536","199613","89"
"1357","25","5","0","0.3","0.1","0","1","0","1","0","5400","785.9547049916064","10.84","1084","1048","953","95","99","100","158000.79999994472","139103.20000021972","18897.599999991577","756.5825080186307","73.10047290130666","197501","87"
"1359","25","5","0","0.5","0.1","0","1","0","1","0","5400","887.9534797837149","12.37","1237","1184","1076","108","99","100","164398.39999985162","148152.80000008803","16245.599999993989","856.4234899835316","84.2575355466864","205498","89"
"1360","25","5","0","0.6","0.1","0","1","0","1","0","5400","803.9554341946266","11.14","1114","1072","977","95","99","100","160814.39999990378","144173.60000014593","16640.79999999363","769.9184573610659","76.71366442068225","201018","91"
"1358","25","5","0","0.4","0.1","0","1","0","1","0","5400","848.200729611652","11.66","1166","1131","1011","120","100","100","167999.19999979922","150074.40000006006","17924.79999999246","795.3541529506348","92.36327192348399","209999","89"
"1361","25","5","0","0.7","0.1","0","1","0","1","0","5400","845.956222859504","11.71","1171","1128","1056","72","97","100","165611.99999983396","145243.20000013037","20368.79999999024","829.5306306878925","58.36877289984625","207015","89"
"1362","25","5","0","0.8","0.1","0","1","0","1","0","5400","949.4510584871091","13.07","1307","1266","1168","98","99","100","170804.7999997584","151411.2000000406","19393.599999991126","912.6974957714822","75.26282363491794","213506","101"
"1363","25","5","0","0.9","0.1","0","1","0","1","0","5400","824.2036633079631","11.29","1129","1099","1028","71","99","100","166213.5999998252","146660.00000010975","19553.59999999098","806.9302000176555","56.437774450419425","207767","93"
"1365","25","5","0","0","0.5","0","1","0","1","0","5400","921.703623911425","12.64","1264","1229","615","614","98","100","165279.1999998388","80328.00000015198","84951.2000001688","482.53171011606713","480.94279355355485","206599","87"
"1364","25","5","0","0.995","0.1","0","1","0","1","0","5400","806.9525665670459","11.14","1114","1076","1023","53","99","100","167217.5999998106","143947.20000014923","23270.3999999876","805.9810305260619","44.374138802360314","209022","98"
"1366","25","5","0","0.1","0.5","0","1","0","1","0","5400","799.4559820756878","10.91","1091","1066","564","502","100","100","157772.79999994804","80152.00000015134","77620.80000014213","441.6192659074442","392.58253793279385","197216","87"
"1367","25","5","0","0.2","0.5","0","1","0","1","0","5400","858.7044644524892","11.87","1187","1145","562","583","99","100","158964.7999999307","81238.40000015529","77726.40000014252","446.9939326274053","460.2137548984234","198706","84"
"1368","25","5","0","0.3","0.5","0","1","0","1","0","5400","777.7050820727655","10.82","1082","1037","513","524","100","100","156621.5999999648","72455.20000012334","84166.40000016594","411.2841238270112","414.13053384798235","195777","96"
"1369","25","5","0","0.4","0.5","0","1","0","1","0","5400","712.4592382852795","9.86","986","950","489","461","98","100","149780.80000006434","64628.000000094864","85152.80000016953","389.07401845142635","362.1114777295359","187226","91"
"1370","25","5","0","0.5","0.5","0","1","0","1","0","5400","734.2058810149995","10.15","1015","979","528","451","99","100","159551.19999992216","75330.4000001338","84220.80000016614","419.20199927278367","357.64926574025964","199439","101"
"1371","25","5","0","0.6","0.5","0","1","0","1","0","5400","640.4570849340797","8.9","890","854","476","378","97","100","160617.59999990664","73136.00000012582","87481.600000178","378.62766901394895","299.55451932593513","200772","98"
"1372","25","5","0","0.7","0.5","0","1","0","1","0","5400","662.2067080976195","9.15","915","883","502","381","100","100","156792.7999999623","67303.2000001046","89489.60000018531","394.89820874243526","303.5914029291542","195991","102"
"1373","25","5","0","0.8","0.5","0","1","0","1","0","5400","437.21538365596535","6.22","622","583","326","257","99","100","125776.00000031732","60974.40000008157","64801.600000095495","262.00015238659586","213.60520458499664","157220","115"
"1375","25","5","0","0.995","0.5","0","1","0","1","0","5400","631.4536454449355","8.75","875","842","579","263","99","100","182025.5999995951","74334.40000013018","107691.20000025153","457.7648313293238","208.20459679365914","227532","151"
"1376","25","5","0","0","0.9","0","1","0","1","0","5400","880.4538659187356","12.06","1206","1174","122","1052","99","100","161723.99999989054","14241.599999995811","147482.40000009778","95.16440120936886","826.8424386791212","202155","85"
"1374","25","5","0","0.9","0.5","0","1","0","1","0","5400","633.7019792894454","8.81","881","845","559","286","99","100","181239.19999960656","79307.20000014827","101932.00000023058","438.8632916832151","230.88134932790018","226549","114"
"1377","25","5","0","0.1","0.9","0","1","0","1","0","5400","815.954707438597","11.32","1132","1088","111","977","99","100","159331.99999992535","15639.19999999454","143692.80000015293","87.66397323081851","773.5373519781751","199165","86"
"1378","25","5","0","0.2","0.9","0","1","0","1","0","5400","754.457119681339","10.63","1063","1006","109","897","97","100","162552.79999987848","18539.199999991903","144013.60000014826","86.60683644164146","719.3935048326756","203191","88"
"1379","25","5","0","0.3","0.9","0","1","0","1","0","5400","628.4624783447392","8.7","870","838","97","741","97","100","138018.4000002355","14442.399999995629","123576.00000030932","75.82059199221241","585.68100664743","172523","89"
"1380","25","5","0","0.4","0.9","0","1","0","1","0","5400","563.2140708458303","7.86","786","751","76","675","98","100","134717.60000028354","9130.40000000046","125587.20000031663","61.10971801706796","539.6053919635439","168397","100"
"1382","25","5","0","0.6","0.9","0","1","0","1","0","5400","305.97441280436703","4.19","419","408","25","383","63","66","96886.40000021222","3564.0000000002624","93322.40000019925","20.686415249332416","303.4902359596195","121108","49"
"1381","25","5","0","0.5","0.9","0","1","0","1","0","5400","435.72108294037434","6.12","612","581","60","521","88","96","103383.20000023585","7888.000000001245","95495.20000020716","48.94134778991555","423.37709068835306","129229","86"
"1383","25","5","0","0.7","0.9","0","1","0","1","0","5400","171.72870898470975","2.41","241","229","18","211","41","45","82308.80000015919","4477.60000000047","77831.2000001429","14.492383600783503","168.669955469238","102886","21"
"1384","25","5","0","0.8","0.9","0","1","0","1","0","5400","175.4801368033748","2.42","242","234","32","202","38","41","71070.4000001183","5059.200000000602","66011.2000000999","25.34845937509493","157.69856967346905","88838","22"
"1385","25","5","0","0.9","0.9","0","1","0","1","0","5400","189.7287214643589","2.65","265","253","57","196","47","51","81827.20000015743","7916.0000000012515","73911.20000012864","44.44133947014908","158.14615400494043","102284","30"
"1387","25","5","0","0","0.1","0","0","1","1","0","5400","905.2048207342343","12.54","1254","1207","1085","122","99","100","164240.79999985392","147616.80000009583","16623.999999993644","857.979902463665","97.08867102755205","205301","89"
"1386","25","5","0","0.995","0.9","0","1","0","1","0","5400","166.47863533031065","2.3","230","222","59","163","51","52","78628.8000001458","9009.60000000057","69619.20000011302","47.65350570071341","129.43496436808542","98286","31"
"1388","25","5","0","0.1","0.1","0","0","1","1","0","5400","865.4526859801585","11.94","1194","1154","1036","118","99","100","164488.23999988678","150923.12000004802","13565.119999996094","819.4351286430541","94.0329138513387","207473","89"
"1389","25","5","0","0.2","0.1","0","0","1","1","0","5400","847.4516697452121","11.72","1172","1130","1045","85","98","100","174711.83999981685","155003.99999998833","19707.839999991433","822.7213858168294","67.94874459227101","224477","83"
"1391","25","5","0","0.4","0.1","0","0","1","1","0","5400","818.2027256213966","11.2","1120","1091","1039","52","100","100","156449.27999999435","142736.00000016685","13713.27999999185","814.4001387653985","41.07449435000788","206096","93"
"1392","25","5","0","0.5","0.1","0","0","1","1","0","5400","797.2029590642412","11.02","1102","1063","1028","35","99","100","156828.3999998672","142985.20000016363","13843.19999999231","808.3812903964007","26.241918326127095","211971","106"
"1393","25","5","0","0.6","0.1","0","0","1","1","0","5400","802.4580084281066","11","1100","1070","1058","12","96","100","157234.08000011818","143683.20000015307","13550.87999999228","831.2123627449228","8.989878270565038","220989","91"
"1394","25","5","0","0.7","0.1","0","0","1","1","0","5400","785.2038284797877","10.71","1071","1047","1025","22","98","100","156036.95999998698","147297.60000010047","8739.359999994509","795.8612569501461","16.49174410043881","217890","102"
"1390","25","5","0","0.3","0.1","0","0","1","1","0","5400","845.9533266021404","11.63","1163","1128","1045","83","99","100","156166.31999993362","141345.04000018703","14821.279999996488","815.163053530202","66.41860063175146","202950","97"
"1395","25","5","0","0.8","0.1","0","0","1","1","0","5400","764.9567922740783","10.51","1051","1020","1010","10","100","100","148754.2400001844","142676.00000016773","6078.239999996828","791.4064164163881","8.24141498028543","213446","88"
"1396","25","5","0","0.9","0.1","0","0","1","1","0","5400","809.9542334566348","11.11","1111","1080","1068","12","97","100","150718.88000002253","147221.60000010158","3497.2799999980484","835.7925255472655","8.99109320109971","220444","88"
"1397","25","5","0","0.995","0.1","0","0","1","1","0","5400","692.9574209058064","9.6","960","924","924","0","95","100","149983.19200001357","149406.40000006979","576.7920000004638","733.1543584978014","4.493545574477949","213148","89"
"1399","25","5","0","0.1","0.5","0","0","1","1","0","5400","839.9533608600003","11.49","1149","1120","601","519","98","100","157518.8000000909","76983.44000014018","80535.36000009584","466.71396460546475","407.84145089015146","208002","89"
"1398","25","5","0","0","0.5","0","0","1","1","0","5400","824.2061039357905","11.28","1128","1099","581","518","96","100","165955.99999982896","79130.40000014762","86825.60000017562","453.513327164571","404.9734699791067","207445","86"
"1400","25","5","0","0.2","0.5","0","0","1","1","0","5400","741.7071837924756","10.29","1029","989","549","440","97","100","154105.60000019963","75760.64000013539","78344.9599999392","435.0080642803387","346.3014185002047","216956","96"
"1401","25","5","0","0.3","0.5","0","0","1","1","0","5400","650.9548826430793","9.05","905","868","520","348","98","100","145899.11999986327","78463.68000014687","67435.43999989105","416.90720416335495","277.9646063490997","217716","107"
"1402","25","5","0","0.4","0.5","0","0","1","1","0","5400","539.2059580951841","7.42","742","719","519","200","98","100","150306.24000005345","78174.56000014415","72131.68000013713","409.1885586498276","157.86394996452202","245570","124"
"1403","25","5","0","0.5","0.5","0","0","1","1","0","5400","503.9582452967368","7","700","672","558","114","98","100","139001.59999966974","78227.20000014453","60774.40000014448","439.95111737758566","90.55165820337479","244478","133"
"1404","25","5","0","0.6","0.5","0","0","1","1","0","5400","458.96317182170395","6.32","632","612","530","82","90","100","127188.48000073842","73281.76000012617","53906.71999995926","413.7338424231568","64.34167409663536","253734","130"
"1406","25","5","0","0.8","0.5","0","0","1","1","0","5400","346.4692809769389","4.79","479","462","401","61","91","100","94312.00000046898","70970.40000011794","23341.59999998188","319.52834095740747","47.96803203324547","219470","103"
"1405","25","5","0","0.7","0.5","0","0","1","1","0","5400","374.9721160595523","5.16","516","500","433","67","90","100","96040.64000032564","61819.68000008509","34220.96000007389","340.4561055667066","52.08627819800433","210271","115"
"1407","25","5","0","0.9","0.5","0","0","1","1","0","5400","365.97354975099415","5.16","516","488","442","46","84","100","80618.72000034132","66059.28000010029","14559.439999990136","352.9860713863536","40.32523845977856","235066","104"
"1409","25","5","0","0","0.9","0","0","1","1","0","5400","915.7011289604228","12.55","1255","1221","118","1103","99","100","169984.79999977033","15915.19999999429","154069.60000000193","93.282639788459","859.6216779874325","212481","89"
"1408","25","5","0","0.995","0.5","0","0","1","1","0","5400","356.22999634614854","5.22","522","475","475","0","84","100","72436.93200022218","70042.40000011456","2394.5319999897333","369.3223706483613","26.219228856056272","213362","84"
"1410","25","5","0","0.1","0.9","0","0","1","1","0","5400","749.2044705699648","10.44","1044","999","107","892","100","100","142797.6000001942","12941.439999996966","129856.16000017687","85.58353832318777","706.3871965943159","196516","95"
"1413","25","5","0","0.4","0.9","0","0","1","1","0","5400","163.4768840195677","2.32","232","218","70","148","64","72","69553.60000014669","11727.359999998032","57826.24000013797","53.80265170120354","121.68962641441823","133982","67"
"1411","25","5","0","0.2","0.9","0","0","1","1","0","5400","693.704344060581","9.69","969","925","105","820","98","100","139178.08000007973","12394.719999997435","126783.35999989437","83.07119664344079","658.9391220288895","213557","88"
"1412","25","5","0","0.3","0.9","0","0","1","1","0","5400","269.22477251189736","3.85","385","359","50","309","84","93","85842.95999983972","7032.0800000011495","78810.87999984612","39.660332456255965","257.7907768872559","149055","91"
"1414","25","5","0","0.5","0.9","0","0","1","1","0","5400","59.231143250361285","0.83","83","79","29","50","39","45","53577.200000117715","5598.000000000708","47979.2000001037","22.110789064590996","40.86459386945243","126232","23"
"1415","25","5","0","0.6","0.9","0","0","1","1","0","5400","42.736915944470226","0.58","58","57","29","28","28","38","38909.119999975715","6023.200000000821","32885.919999974736","24.041913778703503","20.975089152402944","109351","14"
"1416","25","5","0","0.7","0.9","0","0","1","1","0","5400","29.241137246919177","0.42","42","39","22","17","19","35","36009.52000005374","6896.80000000102","29112.720000067966","18.59164412040586","13.851943624266084","128398","10"
"1417","25","5","0","0.8","0.9","0","0","1","1","0","5400","23.2424175120872","0.31","31","31","18","13","13","33","24775.51999998056","2730.400000000073","22045.119999982424","13.692917534001456","9.716746139997753","139339","9"
"1418","25","5","0","0.9","0.9","0","0","1","1","0","5400","57.740047846971805","0.81","81","77","53","24","28","51","20749.200000035198","9022.400000000558","11726.79999999138","40.49725300902419","20.217511803169298","144084","31"
"1419","25","5","0","0.995","0.9","0","0","1","1","0","5400","59.995954146734135","1.08","108","80","80","0","32","53","19240.520000029424","17659.199999992703","1581.3199999983283","63.07585928102694","18.91861961641828","73731","28"
"1420","25","5","0","0","0.1","0","0","0","1","1","5400","917.9526186879339","12.74","1274","1224","1101","123","100","100","162222.3999998833","147307.20000010033","14915.199999995199","871.3237456939835","97.10794394931536","202778","88"
"1421","25","5","0","0.1","0.1","0","0","0","1","1","5400","857.2046193469571","11.75","1175","1143","1030","113","99","100","159215.99999992704","145841.60000012166","13374.3999999966","812.8116964295486","87.77716523959066","199020","90"
"1422","25","5","0","0.2","0.1","0","0","0","1","1","5400","895.4512831207918","12.36","1236","1194","1074","120","99","100","170005.59999977003","154323.19999999824","15682.3999999945","836.184099683755","94.49520757008182","212507","82"
"1424","25","5","0","0.4","0.1","0","0","0","1","1","5400","869.2017982121876","11.91","1191","1159","1036","123","100","100","163586.39999986344","149200.0000000728","14386.39999999568","806.4731689384471","96.39560618475251","204483","92"
"1425","25","5","0","0.5","0.1","0","0","0","1","1","5400","905.2054415355966","12.45","1245","1207","1082","125","98","100","159129.5999999283","143419.2000001569","15710.399999994475","851.0374427614933","99.20144827151901","198912","95"
"1426","25","5","0","0.6","0.1","0","0","0","1","1","5400","878.9526622443562","12.23","1223","1172","1052","120","100","100","162371.19999988112","144824.80000013646","17546.399999992806","837.0307591548683","94.71963791080917","202964","89"
"1423","25","5","0","0.3","0.1","0","0","0","1","1","5400","854.9536217091342","11.77","1177","1140","1021","119","99","100","161202.39999989813","147169.60000010233","14032.799999996001","800.4675409633066","93.61446385231253","201503","95"
"1427","25","5","0","0.7","0.1","0","0","0","1","1","5400","803.2046641268738","10.99","1099","1071","982","89","99","100","158255.19999994102","144136.00000014648","14119.199999995923","766.5872203301121","69.50818424373614","197819","91"
"1428","25","5","0","0.8","0.1","0","0","0","1","1","5400","875.9545664919733","12","1200","1168","1052","116","98","100","163109.59999987038","146746.4000001085","16363.199999993882","820.1676699196765","91.53874859713562","203887","85"
"1429","25","5","0","0.9","0.1","0","0","0","1","1","5400","772.4575383613275","10.76","1076","1030","972","58","94","100","165018.3999998426","144625.60000013935","20392.799999990217","769.6308203296251","47.39376604827536","206273","90"
